OrderID,CustomerID,OrderDate,TotalAmount,SalesChannel
2695,1695,2023-07-21 10:07:49.334271,20.0,Store
2696,1696,2023-08-22 04:04:06.642938,172.0,Market
2697,1697,2023-08-17 04:00:28.336230,161.0,Market
2698,1698,2024-02-21 10:09:25.505976,148.0,Store
2699,1699,2023-09-28 05:11:51.973711,60.0,Market
2700,1700,2024-01-14 08:22:42.469515,559.0,Catering
2701,1701,2024-01-19 23:21:47.704574,80.0,Market
2702,1702,2024-04-14 21:50:49.996084,375.0,Catering
2703,1703,2024-04-28 18:19:58.052540,104.0,Catering
2704,1704,2024-02-10 17:41:28.071502,54.0,Market
2705,1705,2024-05-04 11:48:31.259168,80.0,Store
2706,1706,2023-11-13 01:09:51.726009,51.0,Market
2707,1707,2024-02-08 11:23:24.460404,49.0,Market
2708,1708,2023-12-04 23:45:26.896109,40.0,Market
2709,1709,2023-06-25 23:49:41.918736,54.0,Store
2710,1710,2023-09-27 07:54:40.981611,191.0,Store
2711,1711,2023-07-11 03:27:27.959644,549.0,Catering
2712,1712,2023-12-14 11:48:56.905601,126.0,Catering
2713,1713,2024-05-03 18:28:05.921539,65.0,Store
2714,1714,2024-03-15 21:58:57.789291,7.0,Market
2715,1715,2023-10-10 18:32:21.724982,474.0,Catering
2716,1716,2023-08-05 18:47:57.102718,114.0,Market
2717,1717,2024-03-05 04:28:32.927295,414.0,Catering
2718,1718,2024-05-20 11:03:10.261632,29.0,Market
2719,1719,2023-07-26 12:43:07.830789,282.0,Catering
2720,1720,2023-08-18 22:57:06.535456,135.0,Store
2721,1721,2023-11-13 05:36:30.942480,386.0,Catering
2722,1722,2023-10-23 18:10:35.482637,119.0,Store
2723,1723,2023-06-10 16:38:43.231070,632.0,Catering
2724,1724,2023-10-21 09:40:04.243408,136.0,Store
2725,1725,2024-04-15 01:56:42.073052,75.0,Market
2726,1726,2024-01-13 05:58:01.796850,438.0,Catering
2727,1727,2023-10-22 06:32:08.746458,171.0,Catering
2728,1728,2024-01-16 04:51:56.861590,70.0,Store
2729,1729,2023-11-25 19:12:15.798377,114.0,Market
2730,1730,2024-02-06 06:06:55.845981,92.0,Market
2731,1731,2023-12-22 21:24:14.596202,30.0,Store
2732,1732,2023-12-15 09:57:21.834018,153.0,Catering
2733,1733,2023-12-26 03:17:04.368850,80.0,Market
2734,1734,2024-02-06 10:22:38.082291,246.0,Market
2735,1735,2023-10-20 10:05:24.672529,40.0,Market
2736,1736,2023-11-22 08:27:03.319519,69.0,Store
2737,1737,2023-08-15 04:49:26.435001,134.0,Market
2738,1738,2023-10-27 08:59:41.826736,195.0,Catering
2739,1739,2023-09-02 22:57:27.928918,99.0,Market
2740,1740,2023-08-03 06:48:34.474267,30.0,Market
2741,1741,2023-09-14 11:41:54.612885,136.0,Store
2742,1742,2023-06-25 16:06:33.189867,35.0,Store
2743,1743,2023-08-13 14:33:51.195611,108.0,Market
2744,1744,2024-03-16 09:42:19.888353,60.0,Market
2745,1745,2023-11-30 18:45:15.552035,60.0,Market
2746,1746,2023-06-16 21:42:04.568466,479.0,Catering
2747,1747,2023-08-19 19:53:37.693401,73.0,Store
2748,1748,2023-10-20 19:05:15.457498,42.0,Market
2749,1749,2023-07-14 06:09:28.130775,492.0,Catering
2750,1750,2023-09-05 23:54:08.636770,138.0,Market
2751,1751,2024-03-18 00:51:38.854103,88.0,Market
2752,1752,2023-11-25 16:37:22.246268,235.0,Store
2753,1753,2023-12-16 07:34:08.916523,108.0,Store
2754,1754,2023-10-24 13:24:23.407871,180.0,Catering
2755,1755,2024-02-22 20:07:01.978285,131.0,Catering
2756,1756,2024-03-13 01:31:33.804971,86.0,Store
2757,1757,2023-07-23 02:21:53.861696,143.0,Market
2758,1758,2023-05-29 17:29:29.444103,36.0,Store
2759,1759,2023-12-02 20:29:52.605197,77.0,Store
2760,1760,2024-05-17 21:58:01.221255,92.0,Market
2761,1761,2024-01-24 19:31:31.323328,211.0,Catering
2762,1762,2024-01-25 15:33:55.657477,90.0,Market
2763,1763,2024-02-24 17:23:13.902072,492.0,Catering
2764,1764,2024-01-25 04:06:20.337644,460.0,Catering
2765,1765,2023-08-20 17:50:40.514524,30.0,Store
2766,1766,2023-12-21 17:17:47.838259,146.0,Market
2767,1767,2023-07-26 07:22:42.459049,90.0,Market
2768,1768,2023-07-31 11:18:41.140984,103.0,Catering
2769,1769,2023-07-04 08:48:01.347229,30.0,Market
2770,1770,2024-02-02 06:19:15.858100,107.0,Catering
2771,1771,2023-08-12 08:36:57.765068,170.0,Market
2772,1772,2023-09-03 07:42:04.836786,60.0,Market
2773,1773,2024-01-19 15:51:59.830124,70.0,Market
2774,1774,2024-03-05 05:17:07.940744,325.0,Catering
2775,1775,2024-03-13 15:57:48.520219,54.0,Market
2776,1776,2023-07-25 04:17:33.118248,120.0,Market
2777,1777,2024-03-27 09:29:38.924449,208.0,Catering
2778,1778,2023-11-11 18:25:39.509668,96.0,Store
2779,1779,2023-09-21 07:00:56.708789,101.0,Catering
2780,1780,2023-09-18 19:14:16.725377,64.0,Store
2781,1781,2024-01-08 05:06:36.519923,120.0,Market
2782,1782,2023-09-06 10:59:53.920545,96.0,Market
2783,1783,2023-10-20 12:42:08.182744,385.0,Catering
2784,1784,2023-11-05 21:02:25.726150,3.0,Store
2785,1785,2023-07-25 22:46:14.280823,70.0,Store
2786,1786,2023-07-14 03:00:52.520550,169.0,Catering
2787,1787,2023-12-31 17:17:38.630321,140.0,Market
2788,1788,2024-02-12 21:23:05.928723,262.0,Catering
2789,1789,2023-10-26 09:12:28.229587,103.0,Store
2790,1790,2024-01-11 04:35:51.960172,36.0,Market
2791,1791,2023-06-06 04:42:11.416366,74.0,Market
2792,1792,2024-03-04 10:05:07.831508,83.0,Store
2793,1793,2024-03-17 01:48:42.139951,114.0,Market
2794,1794,2023-06-20 03:08:48.288516,60.0,Market
2795,1795,2023-07-13 14:30:10.238032,115.0,Catering
2796,1796,2023-08-02 04:17:39.829379,40.0,Market
2797,1797,2023-08-04 02:35:34.317065,40.0,Market
2798,1798,2024-04-02 15:02:44.714848,141.0,Store
2799,1799,2023-09-24 08:58:46.905151,108.0,Store
2800,1800,2023-12-02 01:16:27.850543,409.0,Catering
2801,1801,2024-01-15 03:12:20.580268,518.0,Catering
2802,1802,2023-06-26 02:30:19.418780,59.0,Market
2803,1803,2024-05-10 22:15:49.616297,84.0,Store
2804,1804,2024-02-29 04:14:25.206053,124.0,Store
2805,1805,2023-12-15 20:26:34.569967,27.0,Market
2806,1806,2023-12-14 01:09:40.624500,152.0,Market
2807,1807,2023-06-25 11:51:33.518551,108.0,Market
2808,1808,2023-06-26 10:48:47.494144,340.0,Catering
2809,1809,2024-03-13 23:05:16.866662,24.0,Market
2810,1810,2023-12-30 11:49:27.645218,263.0,Market
2811,1811,2023-06-01 23:19:28.490062,72.0,Store
2812,1812,2023-09-14 20:54:57.681999,70.0,Market
2813,1813,2024-03-30 01:23:36.483531,291.0,Catering
2814,1814,2023-10-26 06:29:56.214054,74.0,Store
2815,1815,2023-05-31 06:14:13.887447,56.0,Market
2816,1816,2024-02-29 10:54:36.111404,60.0,Store
2817,1817,2023-12-07 10:59:00.555022,235.0,Catering
2818,1818,2024-03-16 05:03:40.894638,91.0,Store
2819,1819,2024-03-20 20:41:13.051397,50.0,Market
2820,1820,2023-12-18 15:27:37.822536,162.0,Store
2821,1821,2023-07-31 23:38:14.589586,152.0,Catering
2822,1822,2024-02-16 17:59:28.438996,78.0,Market
2823,1823,2023-10-31 06:26:01.109894,127.0,Catering
2824,1824,2024-02-14 12:06:26.420753,120.0,Catering
2825,1825,2023-09-26 14:47:49.086107,277.0,Catering
2826,1826,2024-01-24 07:56:42.987190,148.0,Market
2827,1827,2024-03-18 02:23:05.835234,20.0,Store
2828,1828,2024-02-03 07:23:33.397543,70.0,Market
2829,1829,2024-04-27 19:13:02.146885,178.0,Store
2830,1830,2023-12-16 07:22:43.220267,36.0,Market
2831,1831,2024-02-09 23:23:56.534809,234.0,Catering
2832,1832,2023-11-21 11:13:32.415030,338.0,Market
2833,1833,2023-11-17 17:25:11.413679,120.0,Market
2834,1834,2023-11-15 08:15:44.343005,6.0,Market
2835,1835,2024-02-04 09:21:59.814699,444.0,Catering
2836,1836,2024-01-30 15:06:18.565023,27.0,Market
2837,1837,2023-12-02 17:49:44.460997,100.0,Catering
2838,1838,2023-07-13 03:40:20.487761,48.0,Store
2839,1839,2023-08-14 00:05:48.486621,66.0,Market
2840,1840,2023-12-14 17:37:28.858663,168.0,Store
2841,1841,2024-03-16 08:10:52.318471,15.0,Store
2842,1842,2023-07-08 03:27:34.076494,168.0,Market
2843,1843,2024-02-25 07:09:34.562221,21.0,Store
2844,1844,2023-11-26 12:06:30.052142,241.0,Market
2845,1845,2023-05-26 04:18:58.557291,111.0,Catering
2846,1846,2024-04-22 16:03:07.524618,70.0,Market
2847,1847,2023-08-10 05:07:57.937794,112.0,Market
2848,1848,2024-02-18 22:23:02.893028,102.0,Catering
2849,1849,2024-01-01 21:19:19.569040,300.0,Catering
2850,1850,2023-10-09 15:03:26.879930,164.0,Store
2851,1851,2023-07-03 16:23:22.214121,480.0,Catering
2852,1852,2023-07-02 11:25:00.113580,438.0,Catering
2853,1853,2023-06-09 19:56:44.249350,143.0,Catering
2854,1854,2023-12-29 03:23:29.078478,91.0,Market
2855,1855,2023-08-31 02:54:30.268361,140.0,Market
2856,1856,2023-12-19 21:28:10.341293,210.0,Market
2857,1857,2023-07-27 21:54:49.428713,120.0,Store
2858,1858,2023-12-09 15:35:28.594966,60.0,Market
2859,1859,2024-02-15 01:40:17.785212,448.0,Catering
2860,1860,2023-12-14 02:05:04.398890,291.0,Store
2861,1861,2024-02-14 23:40:32.069367,45.0,Market
2862,1862,2023-10-12 16:50:39.419122,236.0,Store
2863,1863,2024-01-15 21:18:56.556567,24.0,Market
2864,1864,2023-11-25 05:09:22.645659,84.0,Market
2865,1865,2023-06-26 02:58:40.486193,45.0,Store
2866,1866,2023-08-23 20:46:51.094156,29.0,Market
2867,1867,2023-12-15 20:53:28.535827,198.0,Market
2868,1868,2023-09-07 05:49:16.572443,15.0,Store
2869,1869,2023-12-27 07:23:46.136108,205.0,Market
2870,1870,2023-07-20 23:28:40.935925,151.0,Market
2871,1871,2024-02-15 01:52:52.853641,12.0,Store
2872,1872,2024-03-15 06:03:52.012360,54.0,Store
2873,1873,2023-12-31 09:11:21.815886,344.0,Catering
2874,1874,2023-12-30 21:06:36.549815,135.0,Store
2875,1875,2024-01-10 23:06:48.690331,229.0,Market
2876,1876,2024-03-10 02:44:04.862563,139.0,Market
2877,1877,2023-10-06 04:40:59.616436,198.0,Store
2878,1878,2024-02-25 01:59:02.092210,10.0,Market
2879,1879,2023-12-03 20:15:15.655211,114.0,Catering
2880,1880,2024-03-22 19:21:03.586562,129.0,Store
2881,1881,2024-02-05 04:31:23.507114,158.0,Store
2882,1882,2024-03-29 04:34:23.934393,70.0,Store
2883,1883,2023-12-24 18:22:51.151464,64.0,Store
2884,1884,2023-06-07 21:16:58.513723,134.0,Catering
2885,1885,2023-07-22 14:16:50.653172,45.0,Store
2886,1886,2024-03-15 06:21:04.951478,324.0,Catering
2887,1887,2023-08-24 04:49:50.097411,50.0,Store
2888,1888,2023-09-20 15:25:28.693958,200.0,Store
2889,1889,2024-04-03 05:17:27.376582,202.0,Market
2890,1890,2023-10-01 10:53:37.348837,84.0,Store
2891,1891,2024-02-13 00:06:14.351742,50.0,Store
2892,1892,2023-12-06 06:47:26.530965,240.0,Market
2893,1893,2023-11-25 03:00:17.778263,111.0,Catering
2894,1894,2023-09-14 18:35:46.840440,72.0,Market
2895,1895,2023-05-29 12:30:39.524556,42.0,Market
2896,1896,2024-02-22 07:41:00.314427,80.0,Market
2897,1897,2023-12-25 23:34:30.419236,103.0,Store
2898,1898,2023-10-18 10:13:13.986559,367.0,Catering
2899,1899,2023-10-18 23:50:11.530159,162.0,Store
2900,1900,2024-03-04 11:42:32.627066,51.0,Store
2901,1901,2024-05-15 20:46:13.909981,82.0,Market
2902,1902,2024-04-20 05:08:43.416725,659.0,Catering
2903,1903,2024-03-16 05:42:25.316622,130.0,Catering
2904,1904,2023-07-03 09:45:17.419403,437.0,Catering
2905,1905,2024-03-26 17:27:50.581829,54.0,Store
2906,1906,2024-01-31 06:58:01.859407,216.0,Catering
2907,1907,2023-10-08 12:06:42.193317,219.0,Store
2908,1908,2023-12-09 14:13:03.236711,122.0,Catering
2909,1909,2023-07-30 21:20:27.601202,172.0,Store
2910,1910,2023-08-27 13:44:04.359103,17.0,Store
2911,1911,2023-09-18 20:06:25.908767,448.0,Catering
2912,1912,2023-11-13 18:10:53.944459,145.0,Store
2913,1913,2023-06-25 08:09:53.421805,107.0,Market
2914,1914,2024-03-02 06:02:09.307351,132.0,Market
2915,1915,2024-02-19 20:36:58.532101,51.0,Market
2916,1916,2024-02-15 18:50:22.582069,35.0,Store
2917,1917,2023-09-02 07:20:09.247061,150.0,Catering
2918,1918,2023-11-06 15:31:02.800669,60.0,Store
2919,1919,2023-10-15 04:47:00.856325,136.0,Store
2920,1920,2023-12-07 04:44:19.135763,144.0,Market
2921,1921,2023-10-09 08:02:54.609610,236.0,Market
2922,1922,2023-06-20 09:14:16.125106,368.0,Catering
2923,1923,2023-09-15 06:10:02.466509,100.0,Market
2924,1924,2023-07-28 23:20:04.487664,192.0,Catering
2925,1925,2023-12-24 19:23:41.770278,112.0,Catering
2926,1926,2024-04-18 21:09:27.914393,136.0,Market
2927,1927,2024-03-17 06:47:15.727202,194.0,Catering
2928,1928,2024-02-27 22:30:00.417336,108.0,Catering
2929,1929,2024-04-20 01:08:39.394260,129.0,Store
2930,1930,2023-06-10 10:22:13.809423,30.0,Store
2931,1931,2024-01-10 00:33:55.563112,124.0,Catering
2932,1932,2023-12-21 08:10:54.879078,263.0,Catering
2933,1933,2024-04-01 00:46:09.242668,111.0,Market
2934,1934,2023-09-19 16:39:09.355422,289.0,Catering
2935,1935,2023-12-14 03:33:12.644229,382.0,Catering
2936,1936,2023-10-12 17:42:09.576654,19.0,Store
2937,1937,2024-04-25 22:01:33.339463,84.0,Market
2938,1938,2024-05-04 13:49:43.100550,140.0,Store
2939,1939,2023-08-04 07:27:22.956095,28.0,Market
2940,1940,2023-07-09 18:27:47.648139,186.0,Store
2941,1941,2023-12-07 22:40:46.092042,64.0,Market
2942,1942,2024-04-11 09:45:07.371593,193.0,Store
2943,1943,2024-04-18 18:44:39.832861,159.0,Catering
2944,1944,2023-11-12 18:22:23.960238,245.0,Catering
2945,1945,2023-10-10 13:04:52.168627,393.0,Catering
2946,1946,2024-01-11 09:45:45.471396,190.0,Market
2947,1947,2024-03-15 10:01:03.085304,429.0,Catering
2948,1948,2024-01-22 19:53:53.633973,112.0,Market
2949,1949,2024-02-08 12:01:32.201263,285.0,Catering
2950,1950,2024-04-04 20:05:45.580364,335.0,Catering
2951,1951,2024-02-02 09:33:49.048115,330.0,Catering
2952,1952,2023-08-30 16:10:28.479479,71.0,Market
2953,1953,2023-11-30 00:34:38.806648,234.0,Catering
2954,1954,2023-05-28 08:46:52.390808,66.0,Store
2955,1955,2024-03-30 02:45:40.788644,80.0,Market
2956,1956,2023-08-28 19:44:41.170633,475.0,Catering
2957,1957,2023-06-12 05:00:33.541348,545.0,Catering
2958,1958,2024-01-01 12:22:44.412572,116.0,Catering
2959,1959,2023-11-09 07:40:25.175943,128.0,Market
2960,1960,2024-04-02 14:34:40.215305,126.0,Catering
2961,1961,2023-11-11 16:24:29.598230,168.0,Store
2962,1962,2024-02-14 13:17:04.302671,15.0,Market
2963,1963,2024-05-08 15:00:50.856212,293.0,Catering
2964,1964,2023-08-02 08:51:09.389243,148.0,Store
2965,1965,2024-04-04 05:21:45.904189,30.0,Store
2966,1966,2024-03-19 13:12:57.080498,144.0,Store
2967,1967,2024-04-22 23:59:46.206675,108.0,Market
2968,1968,2023-05-30 08:14:48.616035,29.0,Market
2969,1969,2024-02-10 17:22:09.696415,6.0,Market
2970,1970,2024-03-03 01:42:33.096220,55.0,Market
2971,1971,2024-02-22 05:42:52.228656,122.0,Catering
2972,1972,2023-05-29 23:02:30.265600,562.0,Catering
2973,1973,2023-06-27 23:02:52.814611,763.0,Catering
2974,1974,2023-12-28 17:23:46.889521,289.0,Catering
2975,1975,2024-04-07 15:00:10.639663,150.0,Store
2976,1976,2024-04-28 14:40:25.452946,326.0,Catering
2977,1977,2023-07-21 09:41:56.357889,74.0,Market
2978,1978,2023-11-12 11:41:17.718134,240.0,Market
2979,1979,2023-09-23 12:40:38.397591,45.0,Store
2980,1980,2024-01-04 00:35:29.796611,195.0,Store
2981,1981,2023-09-24 18:00:33.943784,25.0,Store
2982,1982,2023-08-14 13:07:16.219509,212.0,Catering
2983,1983,2024-01-10 16:15:48.606006,386.0,Catering
2984,1984,2023-12-15 11:47:43.510041,147.0,Catering
2985,1985,2024-03-20 17:17:21.470759,451.0,Catering
2986,1986,2023-11-02 12:52:58.544218,96.0,Store
2987,1987,2023-11-17 22:30:35.504712,125.0,Market
2988,1988,2023-10-31 12:14:07.898175,241.0,Store
2989,1989,2023-11-30 15:46:40.226810,180.0,Catering
2990,1990,2023-12-23 18:09:27.137964,60.0,Store
2991,1991,2023-12-31 22:07:29.924729,70.0,Store
2992,1992,2024-02-12 07:18:07.480236,94.0,Store
2993,1993,2024-05-14 16:56:25.068373,48.0,Market
2994,1994,2024-04-06 05:35:25.491775,192.0,Store
2995,1995,2023-12-15 14:08:04.928673,12.0,Market
2996,1996,2023-12-12 02:26:16.661402,96.0,Store
2997,1997,2023-08-27 22:48:31.905239,74.0,Market
2998,1998,2024-02-05 01:35:38.511959,138.0,Market
2999,1999,2023-09-04 22:56:17.350036,72.0,Market
3000,2000,2024-02-23 04:55:40.824903,36.0,Store
3001,1803,2023-11-02 16:04:55.368819,129.0,Store
3002,1314,2023-10-28 21:52:55.693619,146.0,Market
3003,1458,2023-11-22 13:41:30.159045,135.0,Market
3004,1713,2023-11-19 00:12:27.681434,8.0,Market
3005,1165,2024-04-11 06:55:33.795697,180.0,Catering
3006,545,2023-06-24 12:35:16.308002,152.0,Catering
3007,1934,2023-12-04 12:43:16.116132,566.0,Catering
3008,342,2024-03-16 02:47:03.638115,16.0,Store
3009,1088,2023-06-26 20:51:35.871614,304.0,Catering
3010,337,2023-11-01 08:11:57.877074,12.0,Market
3011,1694,2023-06-24 00:48:57.936192,220.0,Market
3012,1355,2023-06-01 14:11:54.258829,100.0,Market
3013,1546,2024-01-26 01:33:59.061191,136.0,Market
3014,1709,2024-04-24 18:04:01.878706,60.0,Store
3015,223,2023-09-29 14:22:31.898511,284.0,Catering
3016,966,2023-12-27 14:17:10.315442,10.0,Market
3017,1776,2023-09-01 16:44:27.593413,104.0,Market
3018,419,2024-03-01 16:27:28.378389,80.0,Market
3019,1198,2024-01-12 10:53:28.015266,124.0,Store
3020,257,2024-01-14 10:28:59.146983,270.0,Catering
3021,1759,2023-12-12 06:01:23.072616,375.0,Market
3022,206,2023-12-07 19:54:09.968081,215.0,Market
3023,570,2023-11-03 05:38:23.248762,160.0,Market
3024,541,2024-03-07 20:45:14.177384,358.0,Catering
3025,665,2023-12-17 18:07:30.635355,120.0,Store
3026,1418,2024-02-18 05:23:56.645617,374.0,Catering
3027,1325,2024-01-17 22:52:13.629156,60.0,Market
3028,992,2023-12-31 09:10:46.793642,42.0,Market
3029,1197,2023-11-09 06:25:57.671586,280.0,Catering
3030,633,2024-03-11 05:20:42.086676,90.0,Store
3031,800,2023-11-06 05:37:01.121232,364.0,Store
3032,857,2023-11-15 22:25:15.614297,60.0,Store
3033,1876,2024-03-27 20:49:25.650615,151.0,Market
3034,185,2023-12-25 05:24:53.349061,245.0,Store
3035,232,2023-12-03 09:49:28.561079,627.0,Catering
3036,1015,2023-06-18 15:02:59.535733,470.0,Catering
3037,1117,2023-07-30 18:36:59.429677,110.0,Store
3038,1979,2023-07-16 21:57:26.868051,99.0,Market
3039,947,2023-12-12 19:18:43.488790,178.0,Market
3040,1938,2023-07-10 21:53:20.439624,154.0,Catering
3041,352,2024-03-22 18:51:39.480209,500.0,Catering
3042,1855,2023-08-31 13:26:41.410759,76.0,Market
3043,947,2023-06-29 05:48:22.420830,63.0,Store
3044,1668,2023-12-16 18:34:45.336268,358.0,Catering
3045,1423,2023-11-09 07:05:49.893710,111.0,Catering
3046,798,2023-06-26 15:01:04.599046,404.0,Catering
3047,1653,2024-04-13 21:26:51.554539,112.0,Store
3048,285,2024-03-27 11:18:28.683990,47.0,Market
3049,1654,2024-02-16 05:18:23.664974,77.0,Store
3050,908,2024-03-03 08:40:16.309696,110.0,Catering
3051,1864,2024-03-31 09:19:25.631381,190.0,Store
3052,253,2023-07-10 01:31:09.771241,190.0,Store
3053,1871,2023-09-17 12:41:34.768991,158.0,Store
3054,1481,2023-08-02 21:48:16.422018,141.0,Store
3055,887,2023-08-02 08:43:10.362473,120.0,Catering
3056,734,2024-04-17 15:55:39.306139,204.0,Store
3057,1085,2023-07-01 17:26:40.214609,94.0,Store
3058,530,2023-10-05 20:50:30.661964,100.0,Market
3059,717,2023-07-26 01:09:36.922588,214.0,Store
3060,533,2023-07-08 01:59:18.213763,106.0,Market
3061,1934,2023-12-01 03:30:33.237123,316.0,Catering
3062,1062,2023-11-24 06:18:40.956122,90.0,Store
3063,1537,2024-03-24 23:13:50.986046,104.0,Store
3064,31,2023-05-26 17:06:26.013766,76.0,Store
3065,1804,2023-05-27 19:53:36.704117,231.0,Store
3066,16,2024-03-15 18:51:45.558003,36.0,Store
3067,1768,2024-04-05 18:49:43.412974,123.0,Catering
3068,1355,2023-08-04 05:12:08.566344,40.0,Store
3069,404,2023-07-06 14:32:56.923981,200.0,Market
3070,1535,2023-06-18 13:30:12.567816,131.0,Catering
3071,325,2023-06-23 22:08:51.358310,9.0,Market
3072,715,2023-11-30 09:38:38.306491,185.0,Store
3073,800,2023-12-27 02:58:49.854100,150.0,Store
3074,1135,2024-01-28 20:30:39.598693,22.0,Market
3075,1638,2023-10-30 15:00:16.060954,267.0,Catering
3076,570,2024-02-20 11:15:47.673641,183.0,Market
3077,1268,2023-06-16 11:33:17.549520,106.0,Market
3078,1682,2023-09-10 00:42:54.825199,16.0,Market
3079,855,2023-08-04 08:15:14.325456,88.0,Market
3080,1119,2024-01-02 19:26:58.090972,77.0,Store
3081,1558,2023-08-02 15:15:48.386111,50.0,Store
3082,1142,2024-01-24 14:53:52.010104,18.0,Store
3083,296,2024-02-09 19:45:38.284209,10.0,Market
3084,722,2024-04-03 13:10:11.268324,21.0,Store
3085,95,2023-12-05 07:00:49.615503,27.0,Market
3086,656,2023-10-18 17:10:04.946123,437.0,Catering
3087,1206,2023-10-18 10:52:14.398241,662.0,Catering
3088,417,2023-07-31 18:03:29.106194,363.0,Catering
3089,911,2023-05-28 12:47:06.769541,114.0,Store
3090,431,2024-01-03 02:16:16.386884,405.0,Catering
3091,759,2023-07-13 08:06:24.143792,70.0,Store
3092,1412,2024-02-18 05:45:49.738532,60.0,Market
3093,896,2024-02-20 19:19:33.990214,100.0,Catering
3094,1483,2023-07-11 08:52:05.441079,104.0,Catering
3095,1302,2023-11-19 21:36:39.370991,142.0,Market
3096,327,2024-05-17 10:48:25.747251,205.0,Market
3097,1438,2024-03-10 08:12:12.073458,100.0,Catering
3098,432,2024-05-17 16:03:08.947797,50.0,Store
3099,1227,2023-12-22 15:01:45.749973,168.0,Market
3100,1087,2023-11-11 07:28:03.329547,48.0,Store
3101,542,2024-01-27 04:48:59.587986,352.0,Catering
3102,1547,2023-10-30 03:47:24.454567,295.0,Store
3103,1043,2023-10-27 02:52:59.882329,277.0,Catering
3104,848,2023-07-28 03:14:40.660105,84.0,Market
3105,43,2023-09-06 04:09:21.193382,278.0,Store
3106,1542,2024-03-05 01:38:18.859435,24.0,Store
3107,1502,2023-11-07 03:12:20.898615,40.0,Store
3108,1773,2023-10-11 17:25:53.413452,20.0,Market
3109,238,2023-07-19 02:46:29.603007,110.0,Store
3110,628,2024-03-08 17:25:01.841000,113.0,Catering
3111,927,2023-11-16 16:28:43.771049,90.0,Store
3112,427,2023-08-25 20:01:16.830982,66.0,Market
3113,1694,2024-01-02 00:07:10.567823,72.0,Market
3114,818,2024-02-07 16:57:15.161283,120.0,Store
3115,1663,2023-11-21 17:44:49.626379,48.0,Market
3116,633,2024-03-09 19:01:07.390401,56.0,Market
3117,689,2023-08-11 07:19:29.122851,128.0,Catering
3118,1086,2023-11-16 15:25:03.930267,177.0,Market
3119,812,2023-10-15 12:09:42.519302,170.0,Store
3120,1271,2023-08-25 22:16:57.723595,347.0,Catering
3121,1603,2023-10-28 05:43:59.374567,98.0,Store
3122,130,2023-08-03 06:09:15.869007,183.0,Market
3123,134,2023-12-12 15:19:54.827650,388.0,Store
3124,961,2023-11-08 22:59:53.566690,113.0,Store
3125,1710,2023-07-07 19:04:53.854328,210.0,Store
3126,721,2024-05-10 23:03:34.808162,418.0,Catering
3127,1897,2023-09-08 13:59:38.986213,264.0,Catering
3128,377,2023-09-21 20:43:57.633955,80.0,Market
3129,326,2024-01-05 21:26:06.540400,674.0,Catering
3130,1809,2023-11-30 23:29:01.228171,58.0,Market
3131,1606,2024-03-29 11:52:25.439836,110.0,Catering
3132,1380,2023-11-18 05:35:14.686448,135.0,Market
3133,232,2024-04-07 23:42:33.916155,320.0,Catering
3134,1415,2023-07-07 08:19:59.608992,142.0,Market
3135,1768,2024-01-13 07:58:31.852690,106.0,Catering
3136,641,2024-01-19 19:02:22.203547,108.0,Catering
3137,623,2023-07-13 01:55:15.963690,110.0,Store
3138,1426,2023-05-31 08:30:14.031983,9.0,Market
3139,713,2023-12-26 07:03:21.212631,88.0,Store
3140,580,2023-11-25 14:26:23.452857,111.0,Catering
3141,1846,2024-01-12 04:15:25.550856,62.0,Market
3142,1494,2023-12-18 12:55:00.902081,74.0,Market
3143,842,2024-04-10 09:38:03.585203,16.0,Market
3144,1527,2023-10-09 12:26:16.285870,70.0,Market
3145,954,2024-04-22 00:18:47.184032,192.0,Store
3146,659,2023-10-23 17:46:22.496990,231.0,Catering
3147,1078,2024-02-16 02:37:48.407280,90.0,Store
3148,1253,2023-10-24 19:03:20.880331,252.0,Market
3149,1420,2024-04-01 16:39:40.320559,49.0,Store
3150,1494,2023-12-23 07:40:41.893754,176.0,Market
3151,1720,2024-01-15 05:09:44.916659,134.0,Catering
3152,1003,2024-04-04 15:11:07.867778,40.0,Store
3153,573,2023-12-09 04:00:32.511749,106.0,Store
3154,1530,2024-01-21 00:20:10.803533,44.0,Market
3155,686,2023-10-05 20:00:37.677351,10.0,Store
3156,1819,2024-04-15 11:49:31.262248,105.0,Catering
3157,91,2024-04-05 13:50:19.497010,179.0,Market
3158,1921,2023-11-21 08:42:00.826066,92.0,Store
3159,1532,2023-10-05 14:45:14.734772,162.0,Market
3160,377,2024-02-17 11:57:32.063230,151.0,Catering
3161,1140,2023-11-23 01:29:57.592059,150.0,Catering
3162,830,2023-12-06 15:11:31.613356,15.0,Market
3163,1754,2024-01-10 04:48:49.960698,456.0,Catering
3164,931,2023-07-21 15:28:08.275905,254.0,Catering
3165,1631,2023-06-25 02:31:30.513450,436.0,Catering
3166,1508,2024-01-29 11:30:28.277741,56.0,Market
3167,706,2023-09-10 17:23:08.161558,320.0,Catering
3168,514,2023-08-02 23:47:50.173585,136.0,Market
3169,750,2024-05-05 11:06:03.449927,122.0,Catering
3170,290,2023-11-27 22:05:48.814510,75.0,Market
3171,255,2024-04-08 22:15:21.525124,80.0,Market
3172,1534,2024-03-26 06:14:04.161114,164.0,Catering
3173,1240,2023-11-19 22:21:00.631465,140.0,Market
